constitucion;capitulo;titulo_capitulo;nro_articulo;texto;texto_clean;Topic 0;Topic 1;Topic 2;Topic 3;Topic 4;Topic 5;Topic 6;max_topic
Propuesta;Capítulo I;Principios y Disposiciones Generales;Artículo 14;chile declara a america latina y el caribe como zona prioritaria en sus relaciones internacionales se compromete con el mantenimiento de la region como una zona de paz y libre de violencia impulsa la integracion regional politica social cultural economica y productiva entre los estados y facilita el contacto y la cooperacion transfronteriza entre pueblos indigenas;chile declara america latina caribe zona prioritaria relaciones internacionales compromete mantenimiento region zona paz libre violencia impulsa integracion regional politica social cultural economica productiva facilita contacto cooperacion transfronteriza pueblos indigenas;0.004610818086658019;0.004621832367578844;0.0046097273798090845;0.23066212532567842;0.7462765361306762;0.004609429319363611;0.00460953139023572;4
Propuesta;Capítulo I;Principios y Disposiciones Generales;Artículo 15;los derechos y las obligaciones establecidos en los tratados internacionales de derechos humanos ratificados y vigentes en chile los principios generales del derecho internacional de los derechos humanos y el derecho internacional consuetudinario de la misma materia forman parte integral de esta constitucion y gozan de rango constitucional;derechos obligaciones establecidos tratados internacionales derechos humanos ratificados vigentes chile principios generales derecho internacional derechos humanos derecho internacional consuetudinario misma materia forman parte integral constitucion gozan rango constitucional;0.004936326335617417;0.004943610019203292;0.004935776391304645;0.8639926160442328;0.004941841785861179;0.11131579216459425;0.0049340372591863985;3
Propuesta;Capítulo I;Principios y Disposiciones Generales;Artículo 15;el estado debe prevenir investigar sancionar y reparar integralmente las violaciones a los derechos humanos;debe prevenir investigar sancionar reparar integralmente violaciones derechos humanos;0.014285991720846339;0.014297233318782857;0.014314885704616233;0.9142281337291573;0.014301793669795516;0.014285747274353671;0.014286214582447962;3
Propuesta;Capítulo I;Principios y Disposiciones Generales;Artículo 16;el estado se funda en el principio de supremacia constitucional y en el respeto a los derechos humanos los preceptos de esta constitucion obligan a toda persona grupo autoridad o institucion;funda principio supremacia constitucional respeto derechos humanos preceptos constitucion obligan toda persona grupo autoridad institucion;0.008954199508622036;0.6092019341895255;0.00894048836271555;0.34603817742146575;0.008938712824141642;0.008976077964691225;0.008950409728838203;1
Propuesta;Capítulo I;Principios y Disposiciones Generales;Artículo 16;los organos del estado y sus titulares e integrantes actuan previa investidura regular y someten su actuar a la constitucion y a las normas dictadas conforme a esta dentro de los limites y competencias por ellas establecidos;organos titulares integrantes actuan previa investidura regular someten actuar constitucion normas dictadas conforme dentro limites competencias establecidos;0.00797032513594171;0.3222916404141713;0.15673683563172006;0.13655790859712882;0.007990121877198872;0.007965837064043494;0.36048733127979576;6
Propuesta;Capítulo I;Principios y Disposiciones Generales;Artículo 16;ninguna magistratura persona ni grupo de personas civiles o militares pueden atribuirse otra autoridad competencia o derechos que los que expresamente se les haya conferido en virtud de la constitucion y las leyes ni aun a pretexto de circunstancias extraordinarias;ninguna magistratura persona grupo personas civiles militares pueden atribuirse autoridad competencia derechos expresamente conferido virtud constitucion leyes aun pretexto circunstancias extraordinarias;0.006506960840574235;0.006521951216658711;0.9609477167339909;0.006527383193546635;0.006501704049582753;0.0064988306952594955;0.006495453270387404;2
Propuesta;Capítulo I;Principios y Disposiciones Generales;Artículo 16;todo acto en contravencion a este articulo es nulo y originara las responsabilidades y sanciones que la ley senale la accion de nulidad se ejercera en los plazos y condiciones establecidos por esta constitucion y la ley;acto contravencion articulo nulo originara responsabilidades sanciones ley senale accion nulidad ejercera plazos condiciones establecidos constitucion ley;0.007966577924526192;0.00797140149756236;0.39362250887275174;0.2669396909285467;0.007951948410580324;0.008008965019441516;0.3075389073465911;2
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 17;los derechos fundamentales son inherentes a la persona humana universales inalienables indivisibles e interdependientes;derechos fundamentales inherentes persona humana universales inalienables indivisibles interdependientes;0.014287830288918911;0.9142097430429849;0.01429299103100617;0.014338080211385539;0.01429918592739383;0.014285739547185997;0.014286429951124622;1
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 17;el pleno ejercicio de estos derechos es esencial para la vida digna de las personas y los pueblos la democracia la paz y el equilibrio de la naturaleza;pleno ejercicio derechos esencial vida digna personas pueblos democracia paz equilibrio naturaleza;0.010994551715254736;0.01104230715776571;0.010995168366139438;0.9339772925500733;0.01099782631468991;0.010991128590623716;0.01100172530545306;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 18;las personas naturales son titulares de derechos fundamentales los derechos podran ser ejercidos y exigidos individual o colectivamente;personas naturales titulares derechos fundamentales derechos podran ejercidos exigidos individual colectivamente;0.011923821660597505;0.42783400520883946;0.011929803455446595;0.2922278971268126;0.01191843917283134;0.2322511225981308;0.01191491077734167;1
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 18;los pueblos y naciones indigenas son titulares de derechos fundamentales colectivos;pueblos naciones indigenas titulares derechos fundamentales colectivos;0.017865245663068352;0.017937393230081755;0.0178595305866482;0.8927496444451224;0.0178723078195134;0.017858732147416637;0.017857146108149247;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 18;la naturaleza es titular de los derechos reconocidos en esta constitucion que le sean aplicables;naturaleza titular derechos reconocidos constitucion aplicables;0.020474502948736446;0.0204491073343581;0.02051708302696471;0.8771682422103707;0.02045383758043165;0.020504492286671526;0.020432734612466887;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 19;el estado debe respetar promover proteger y garantizar el pleno ejercicio y satisfaccion de los derechos fundamentales sin discriminacion asi como adoptar las medidas necesarias para eliminar todos los obstaculos que entorpezcan su realizacion;debe respetar promover proteger garantizar pleno ejercicio satisfaccion derechos fundamentales discriminacion asi adoptar medidas necesarias eliminar obstaculos entorpezcan realizacion;0.00714779769293392;0.007157774637025896;0.007145704817036998;0.9571045697376579;0.007150280548726545;0.007145156569066941;0.007148715997551859;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 19;para su proteccion las personas gozan de garantias eficaces oportunas pertinentes y universales;proteccion personas gozan garantias eficaces oportunas pertinentes universales;0.015876144349407765;0.015949905536593336;0.015901980039000382;0.9046119979123393;0.01587497208217745;0.015911156035656553;0.015873844044825315;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 19;toda persona institucion asociacion o grupo debera respetar los derechos fundamentales conforme a la constitucion y la ley;toda persona institucion asociacion grupo debera respetar derechos fundamentales conforme constitucion ley;0.011026503789670503;0.9337536462208665;0.011034281212656406;0.01107658098288175;0.01102570227166587;0.011017416506640246;0.011065869015618663;1
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 20;el estado debe adoptar todas las medidas necesarias para lograr de manera progresiva la plena satisfaccion de los derechos fundamentales ninguna de ellas podra tener un caracter regresivo que disminuya menoscabe o impida injustificadamente su ejercicio;debe adoptar todas medidas necesarias lograr manera progresiva plena satisfaccion derechos fundamentales ninguna podra caracter regresivo disminuya menoscabe impida injustificadamente ejercicio;0.006503142033281876;0.006525139729273931;0.34120803855032433;0.626260803423424;0.006505442994367528;0.006497155988510799;0.006500277280817505;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 20;el financiamiento de las prestaciones estatales vinculadas al ejercicio de los derechos fundamentales propendera a la progresividad;financiamiento prestaciones estatales vinculadas ejercicio derechos fundamentales propendera progresividad;0.12113736266906792;0.2432013900266255;0.014286906465472893;0.5784304182004413;0.014298426811968579;0.014348697615139079;0.014296798211284678;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 21;toda persona tiene derecho a la vida y a la integridad personal esta comprende la integridad fisica psicosocial sexual y afectiva;toda persona derecho vida integridad personal comprende integridad fisica psicosocial sexual afectiva;0.010996738700963774;0.6992731847539859;0.010993644194537607;0.011112078251858582;0.010991204022265857;0.011022667182721097;0.24561048289366724;1
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 21;ninguna persona puede ser condenada a muerte o ejecutada sometida a torturas ni penas o tratos crueles inhumanos o degradantes;ninguna persona puede condenada muerte ejecutada sometida torturas penas tratos crueles inhumanos degradantes;0.938661597915026;0.010234717428378384;0.010250984369105879;0.010214497167143262;0.010214489076583809;0.010204097655745606;0.010219616388017173;0
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 22;ninguna persona sera sometida a desaparicion forzada toda victima tiene derecho a ser buscada y el estado dispondra de todos los medios necesarios para ello;ninguna persona sera sometida desaparicion forzada toda victima derecho buscada dispondra medios necesarios ello;0.6263647587230412;0.3257650498067525;0.009599742414941256;0.00959451060872259;0.009563625407955061;0.009548120049084582;0.009564192989502845;0
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 23;ninguna persona que resida en chile y que cumpla los requisitos establecidos en esta constitucion y las leyes podra ser desterrada exiliada relegada ni sometida a desplazamiento forzado;ninguna persona resida chile cumpla requisitos establecidos constitucion leyes podra desterrada exiliada relegada sometida desplazamiento forzado;0.9494929045790943;0.008429517181418137;0.008427540758780428;0.008422035398374895;0.008410227622779478;0.008409553811040757;0.008408220648511676;0
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 24;las victimas y la comunidad tienen derecho al esclarecimiento y conocimiento de la verdad respecto de graves violaciones a los derechos humanos especialmente cuando constituyan crimenes de lesa humanidad crimenes de guerra genocidio o despojo territorial;victimas comunidad derecho esclarecimiento conocimiento verdad respecto graves violaciones derechos humanos especialmente constituyan crimenes lesa humanidad crimenes guerra genocidio despojo territorial;0.006502664651576478;0.006507515468739586;0.6485898573459369;0.318895180426155;0.006506678921259611;0.00649520648875675;0.0065028966975758115;2
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 24;la desaparicion forzada la tortura y otras penas o tratos crueles inhumanos o degradantes los crimenes de guerra los crimenes de lesa humanidad el genocidio y el crimen de agresion son imprescriptibles e inamnistiables;desaparicion forzada tortura penas tratos crueles inhumanos degradantes crimenes guerra crimenes lesa humanidad genocidio crimen agresion imprescriptibles inamnistiables;0.6098109403069836;0.007518821404950442;0.3525801102449565;0.007519689730712384;0.00752382386167068;0.00752780599143469;0.007518808459291748;0
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 24;son obligaciones del estado prevenir investigar sancionar e impedir la impunidad tales crimenes deben ser investigados de oficio con la debida diligencia seriedad rapidez independencia e imparcialidad la investigacion de estos hechos no sera susceptible de impedimento alguno;obligaciones prevenir investigar sancionar impedir impunidad tales crimenes deben investigados oficio debida diligencia seriedad rapidez independencia imparcialidad investigacion hechos sera susceptible impedimento alguno;0.005960445403032739;0.0059737004986189085;0.005996924501290688;0.005969772261103928;0.9641713176296689;0.0059565453357226725;0.005971294370562169;4
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 24;las victimas de violaciones a los derechos humanos tienen derecho a la reparacion integral;victimas violaciones derechos humanos derecho reparacion integral;0.017858555459480147;0.017890487295402668;0.01787324494155751;0.8927998804125341;0.017861488405032988;0.017857150280826597;0.01785919320516599;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 24;el estado garantiza el derecho a la memoria y su relacion con las garantias de no repeticion y los derechos a la verdad justicia y reparacion integral es deber del estado preservar la memoria y garantizar el acceso a los archivos y documentos en sus distintos soportes y contenidos los sitios de memoria y memoriales son objeto de especial proteccion y se asegura su preservacion y sostenibilidad;garantiza derecho memoria relacion garantias repeticion derechos verdad justicia reparacion integral preservar memoria garantizar acceso archivos documentos distintos soportes contenidos sitios memoria memoriales objeto especial proteccion asegura preservacion sostenibilidad;0.004778253210094841;0.004778039003152415;0.004771764643692685;0.5635258339123576;0.0047761154192114555;0.004777874050122052;0.41259211976136895;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 25;toda persona tiene derecho a la igualdad que comprende la igualdad sustantiva la igualdad ante la ley y la no discriminacion es deber del estado asegurar la igualdad de trato y oportunidades en chile no hay persona ni grupo privilegiado queda prohibida toda forma de esclavitud;toda persona derecho igualdad comprende igualdad sustantiva igualdad ley discriminacion asegurar igualdad trato oportunidades chile persona grupo privilegiado queda prohibida toda forma esclavitud;0.005957521349551337;0.0059840273237848985;0.0059591968833098636;0.8136380209621634;0.005963652338769061;0.15654213013093732;0.005955451011484185;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 25;el estado garantiza a todas las personas la igualdad sustantiva en tanto garantia del reconocimiento goce y ejercicio de los derechos fundamentales con pleno respeto a la diversidad la inclusion social y la integracion;garantiza todas personas igualdad sustantiva garantia reconocimiento goce ejercicio derechos fundamentales pleno respeto diversidad inclusion social integracion;0.007941020315570601;0.007965506022424131;0.007944054257620119;0.8188180973583519;0.14143794766734283;0.007949514054252526;0.007943860324437843;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 25;el estado asegura la igualdad de genero para las mujeres ninas diversidades y disidencias sexuales y de genero tanto en el ambito publico como privado;asegura igualdad genero mujeres ninas diversidades disidencias sexuales genero ambito publico privado;0.010994010970127982;0.010998625319621595;0.01099510338223745;0.9340256312293584;0.011005926322807058;0.010989623591856394;0.01099107918399091;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 25;esta prohibida toda forma de discriminacion en especial cuando se funde en uno o mas motivos tales como nacionalidad o apatridia edad sexo caracteristicas sexuales orientacion sexual o afectiva identidad y expresion de genero diversidad corporal religion o creencia raza pertenencia a un pueblo y nacion indigena o tribal opiniones politicas o de otra naturaleza clase social ruralidad situacion migratoria o de refugio discapacidad condicion de salud mental o fisica estado civil filiacion o condicion social y cualquier otra que tenga por objeto o resultado anular o menoscabar la dignidad humana el goce y ejercicio de los derechos;prohibida toda forma discriminacion especial funde mas motivos tales nacionalidad apatridia edad sexo caracteristicas sexuales orientacion sexual afectiva identidad expresion genero diversidad corporal religion creencia raza pertenencia pueblo nacion indigena tribal opiniones politicas naturaleza clase social ruralidad situacion migratoria refugio discapacidad condicion salud mental fisica civil filiacion condicion social cualquier objeto resultado anular menoscabar dignidad humana goce ejercicio derechos;0.002383496767892725;0.002389906578633087;0.002385273251073457;0.5900812961877548;0.0023890388196954;0.3979839940776536;0.002386994317296956;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 25;el estado adoptara todas las medidas necesarias incluidos los ajustes razonables para corregir y superar la desventaja o el sometimiento de una persona o grupo la ley determinara las medidas de prevencion prohibicion sancion y reparacion de toda forma de discriminacion en los ambitos publico y privado asi como los mecanismos para garantizar la igualdad sustantiva el estado debe tener especialmente en consideracion los casos en que confluyan respecto de una persona mas de una categoria condicion o motivo;adoptara todas medidas necesarias incluidos ajustes razonables corregir superar desventaja sometimiento persona grupo ley determinara medidas prevencion prohibicion sancion reparacion toda forma discriminacion ambitos publico privado asi mecanismos garantizar igualdad sustantiva debe especialmente consideracion casos confluyan respecto persona mas categoria condicion motivo;0.0033273051200458136;0.4114899370584794;0.0033290128105685226;0.571869033085438;0.003328022694418179;0.0033269870633249295;0.003329702167724927;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 26;ninas ninos y adolescentes son titulares de los derechos establecidos en esta constitucion y en los tratados internacionales de derechos humanos ratificados y vigentes en chile;ninas ninos adolescentes titulares derechos establecidos constitucion tratados internacionales derechos humanos ratificados vigentes chile;0.009541714006826806;0.009550881823405667;0.009529574280312796;0.9427919702227128;0.009531853288020505;0.009529604339241755;0.009524402039479725;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 26;el estado tiene el deber prioritario de promover respetar y garantizar los derechos de ninas ninos y adolescentes resguardando su interes superior su autonomia progresiva su desarrollo integral y su derecho a ser escuchados y a participar e influir en todos los asuntos que les afecten en el grado que corresponda a su nivel de desarrollo en la vida familiar comunitaria y social;prioritario promover respetar garantizar derechos ninas ninos adolescentes resguardando interes superior autonomia progresiva desarrollo integral derecho escuchados participar influir asuntos afecten grado corresponda nivel desarrollo vida familiar comunitaria social;0.0047639617211940035;0.22024992216496164;0.004764377607362856;0.7559169020360875;0.004775435270717962;0.0047644422286004795;0.004764958971075596;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 26;ninas ninos y adolescentes tienen derecho a vivir en condiciones familiares y ambientales que permitan el pleno y armonioso desarrollo de su personalidad el estado debe velar por que no sean separados de sus familias salvo como medida temporal y ultimo recurso en resguardo de su interes superior caso en el cual se priorizara un acogimiento familiar por sobre el residencial debiendo adoptar las medidas que sean necesarias para asegurar su bienestar y resguardar el ejercicio de sus derechos;ninas ninos adolescentes derecho vivir condiciones familiares ambientales permitan pleno armonioso desarrollo personalidad debe velar separados familias salvo medida temporal ultimo recurso resguardo interes superior caso priorizara acogimiento familiar residencial debiendo adoptar medidas necesarias asegurar bienestar resguardar ejercicio derechos;0.003581059485064868;0.0035869903473961908;0.4130416522897334;0.5690605551554221;0.003577906676179774;0.0035745991851452944;0.0035772368610585865;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 26;asimismo tienen derecho a la proteccion contra toda forma de violencia maltrato abuso explotacion acoso y negligencia la erradicacion de la violencia contra la ninez es de la mas alta prioridad para el estado y para ello disenara estrategias y acciones para abordar situaciones que impliquen un menoscabo de su integridad personal sea que la violencia provenga de las familias del estado o de terceros;asimismo derecho proteccion toda forma violencia maltrato abuso explotacion acoso negligencia erradicacion violencia ninez mas alta prioridad ello disenara estrategias acciones abordar situaciones impliquen menoscabo integridad personal violencia provenga familias terceros;0.004468714679334413;0.004479754053077436;0.004466514663409696;0.9731737223792205;0.004471028713442803;0.004468192935156352;0.004472072576358819;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 26;la ley establecera un sistema de proteccion integral de garantias de los derechos de ninas ninos y adolescentes a traves del cual establecera responsabilidades especificas de los poderes y organos del estado su deber de trabajo intersectorial y coordinado para asegurar la prevencion de la violencia en su contra y la promocion y proteccion efectiva de sus derechos el estado asegurara por medio de este sistema que ante amenaza o vulneracion de derechos existan mecanismos para su restitucion sancion y reparacion;ley establecera sistema proteccion integral garantias derechos ninas ninos adolescentes traves establecera responsabilidades especificas poderes organos trabajo intersectorial coordinado asegurar prevencion violencia promocion proteccion efectiva derechos asegurara medio sistema amenaza vulneracion derechos existan mecanismos restitucion sancion reparacion;0.0037626322482045955;0.0037696599653962303;0.003761085326122622;0.9773739408985408;0.00376261862705707;0.0038103436059654674;0.0037597193287133156;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 27;todas las mujeres las ninas las adolescentes y las personas de las diversidades y disidencias sexuales y de genero tienen derecho a una vida libre de violencia de genero en todas sus manifestaciones tanto en el ambito publico como en el privado sea que provenga de particulares instituciones o agentes del estado;todas mujeres ninas adolescentes personas diversidades disidencias sexuales genero derecho vida libre violencia genero todas manifestaciones ambito publico privado provenga particulares instituciones agentes;0.005954460705578387;0.0059667490146755745;0.005957327491978568;0.9642551650724306;0.005958808281320036;0.0059538958518581524;0.005953593582158664;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 27;el estado debera adoptar las medidas necesarias para erradicar todo tipo de violencia de genero y los patrones socioculturales que la posibilitan actuando con la debida diligencia para prevenirla investigarla y sancionarla asi como brindar atencion proteccion y reparacion integral a las victimas considerando especialmente las situaciones de vulnerabilidad en que puedan hallarse;debera adoptar medidas necesarias erradicar tipo violencia genero patrones socioculturales posibilitan actuando debida diligencia prevenirla investigarla sancionarla asi brindar atencion proteccion reparacion integral victimas considerando especialmente situaciones vulnerabilidad puedan hallarse;0.004611211083586724;0.004622463283753293;0.004614636101729872;0.5343097159933784;0.4426162980971823;0.0046124276979145565;0.0046132477424549135;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 28;las personas con discapacidad son titulares de los derechos establecidos en esta constitucion y en los tratados internacionales de derechos humanos ratificados y vigentes en chile;personas discapacidad titulares derechos establecidos constitucion tratados internacionales derechos humanos ratificados vigentes chile;0.010225104886165388;0.010236880452370676;0.010211419024252467;0.9386966633482369;0.01021354947641174;0.010211302559892393;0.010205080252670494;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 28;toda persona con discapacidad tiene derecho al goce y ejercicio de su capacidad juridica con apoyos y salvaguardias segun corresponda a la accesibilidad universal a la inclusion social a la insercion laboral y a la participacion politica economica social y cultural;toda persona discapacidad derecho goce ejercicio capacidad juridica apoyos salvaguardias segun corresponda accesibilidad universal inclusion social insercion laboral participacion politica economica social cultural;0.005955527687264824;0.17689245033164658;0.0059600336044304805;0.6309933017212137;0.168265060624582;0.005969418468197308;0.005964207562665099;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 28;la ley establecera un sistema nacional a traves del cual se elaboraran coordinaran y ejecutaran politicas y programas destinados a atender sus necesidades de trabajo educacion vivienda salud y cuidado la ley garantizara que la elaboracion ejecucion y supervision de dichas politicas y programas cuenten con la participacion activa y vinculante de las personas con discapacidad y de las organizaciones que las representan;ley establecera sistema nacional traves elaboraran coordinaran ejecutaran politicas programas destinados atender necesidades trabajo educacion vivienda salud cuidado ley garantizara elaboracion ejecucion supervision dichas politicas programas cuenten participacion activa vinculante personas discapacidad organizaciones representan;0.004089817385927437;0.00408959654322273;0.004085494760698915;0.9754627455290406;0.004096217311812581;0.0040927185648185075;0.004083409904479418;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 28;la ley determinara los medios necesarios para identificar y remover las barreras fisicas sociales culturales actitudinales de comunicacion y de otra indole para facilitar a las personas con discapacidad el ejercicio de sus derechos;ley determinara medios necesarios identificar remover barreras fisicas sociales culturales actitudinales comunicacion indole facilitar personas discapacidad ejercicio derechos;0.4525406598386481;0.007541527498729837;0.00752667971512616;0.5097979592689438;0.007533693083538673;0.00753478265885537;0.007524697936157982;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 28;el estado garantiza los derechos linguisticos e identidades culturales de las personas con discapacidad los que incluyen el derecho a expresarse y comunicarse a traves de sus lenguas y el acceso a mecanismos medios y formas alternativas de comunicacion asimismo garantiza la autonomia linguistica de las personas sordas en todos los ambitos de la vida;garantiza derechos linguisticos identidades culturales personas discapacidad incluyen derecho expresarse comunicarse traves lenguas acceso mecanismos medios formas alternativas comunicacion asimismo garantiza autonomia linguistica personas sordas ambitos vida;0.0051042725371545595;0.005115867682105863;0.005104385381847318;0.9693583973881883;0.005105894875640526;0.005108313202898605;0.00510286893216469;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 29;el estado reconoce la neurodiversidad y garantiza a las personas neurodivergentes su derecho a una vida autonoma a desarrollar libremente su personalidad e identidad a ejercer su capacidad juridica y los derechos reconocidos en esta constitucion y los tratados e instrumentos internacionales de derechos humanos ratificados y vigentes en chile;reconoce neurodiversidad garantiza personas neurodivergentes derecho vida autonoma desarrollar libremente personalidad identidad ejercer capacidad juridica derechos reconocidos constitucion tratados instrumentos internacionales derechos humanos ratificados vigentes chile;0.005295167980207698;0.2330285726962675;0.005292540582176336;0.6973552818682922;0.048444400619697646;0.0052924521997240025;0.005291584053634575;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 30;toda persona sometida a cualquier forma de privacion de libertad no puede sufrir limitaciones de otros derechos que aquellos estrictamente necesarios para la ejecucion de la pena;toda persona sometida cualquier forma privacion libertad puede sufrir limitaciones derechos aquellos estrictamente necesarios ejecucion pena;0.008433290793369706;0.8035242233913891;0.15438151076420092;0.008422855434409406;0.00842051901707669;0.00841058167059997;0.008407018928954306;1
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 30;el estado debe asegurar un trato digno con pleno respeto a sus derechos humanos y los de sus visitas;debe asegurar trato digno pleno respeto derechos humanos visitas;0.014289832828350625;0.014297248875440862;0.01429103466357008;0.914251719355856;0.014287564414096324;0.014285731543839135;0.014296868318846783;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 30;las mujeres y personas gestantes tienen derecho antes durante y despues del parto a acceder a los servicios de salud que requieran a la lactancia y al vinculo directo y permanente con su hija o hijo teniendo en consideracion el interes superior de ninas ninos y adolescentes;mujeres personas gestantes derecho despues parto acceder servicios salud requieran lactancia vinculo directo permanente hija hijo consideracion interes superior ninas ninos adolescentes;0.006215930170965617;0.006221829452108408;0.006212745479692617;0.9626550642362378;0.006222944043776288;0.006214597185433596;0.006256889431785698;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 30;ninguna persona privada de libertad podra ser sometida a tortura ni a otros tratos crueles inhumanos o degradantes ni a trabajos forzosos asimismo no podra ser sometida a aislamiento o incomunicacion como sancion disciplinaria;ninguna persona privada libertad podra sometida tortura tratos crueles inhumanos degradantes trabajos forzosos asimismo podra sometida aislamiento incomunicacion sancion disciplinaria;0.8478357503446453;0.0068346224472294916;0.1180764114360541;0.006827500133676321;0.006809312806173103;0.006807834306480965;0.006808568525740601;0
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 31;las personas privadas de libertad tienen derecho a hacer peticiones a la autoridad penitenciaria y al tribunal de ejecucion de la pena para el resguardo de sus derechos y a recibir una respuesta oportuna;personas privadas libertad derecho hacer peticiones autoridad penitenciaria tribunal ejecucion pena resguardo derechos recibir respuesta oportuna;0.008411001563385605;0.327033017626085;0.21466744674849367;0.4246490814329639;0.008412912885544946;0.008407874348877426;0.00841866539464931;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 31;asimismo tienen derecho a mantener la comunicacion y el contacto personal directo y periodico con sus redes de apoyo y siempre con las personas encargadas de su asesoria juridica;asimismo derecho mantener comunicacion contacto personal directo periodico redes apoyo siempre personas encargadas asesoria juridica;0.00893777975055682;0.008942872373521697;0.00894533325589524;0.946365189782637;0.008933007642022768;0.00894274663586341;0.008933070559503075;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 32;toda persona privada de libertad tiene derecho a la insercion e integracion social es deber del estado garantizar un sistema penitenciario orientado a este fin;toda persona privada libertad derecho insercion integracion social garantizar sistema penitenciario orientado fin;0.01021566598708437;0.3359771035057193;0.0102391180323062;0.4915234660379859;0.13162352786927295;0.01021511212917742;0.010206006438453843;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 32;el estado creara organismos que con personal civil y tecnico garanticen la insercion e integracion penitenciaria y pospenitenciaria de las personas privadas de libertad la seguridad y administracion de estos recintos estaran reguladas por ley;creara organismos personal civil tecnico garanticen insercion integracion penitenciaria pospenitenciaria personas privadas libertad seguridad administracion recintos estaran reguladas ley;0.007155199971340915;0.39410921337400934;0.007158101225011418;0.5701047531103312;0.00716275838902958;0.007164742349071223;0.007145231581206494;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 33;las personas mayores son titulares de los derechos establecidos en esta constitucion y en los tratados internacionales de derechos humanos ratificados y vigentes en chile;personas mayores titulares derechos establecidos constitucion tratados internacionales derechos humanos ratificados vigentes chile;0.010225105509718703;0.010236883785296908;0.010211419920672263;0.9386966566141729;0.010213550285288473;0.010211303232599264;0.01020508065225162;3
Propuesta;Capítulo II;Derechos Fundamentales y Garantías;Artículo 33;asimismo tienen derecho a envejecer con dignidad a obtener prestaciones de seguridad social suficientes para una vida digna a la accesibilidad al entorno fisico social economico cultural y digital a la participacion politica y social a una vida libre de maltrato por motivos de edad a la autonomia e independencia y al pleno ejercicio de su capacidad juridica con los apoyos y salvaguardias que correspondan;asimismo derecho envejecer dignidad obtener prestaciones seguridad social suficientes vida digna accesibilidad entorno fisico social economico cultural digital participacion politica social vida libre maltrato motivos edad autonomia independencia pleno ejercicio capacidad juridica apoyos salvaguardias correspondan;0.003971636102099989;0.003980607330510294;0.003973601314164612;0.9761434805994489;0.0039816596102800455;0.003971120599553714;0.00397789444394251;3
